system:index,time,total_cloud_cover,total_precipitation,.geo
20230104T07,2023-01-04 07:00,0.007892473562114996,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T08,2023-01-04 08:00,0.001322085905304334,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T09,2023-01-04 09:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T10,2023-01-04 10:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T11,2023-01-04 11:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T12,2023-01-04 12:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T13,2023-01-04 13:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T14,2023-01-04 14:00,0.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T15,2023-01-04 15:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T16,2023-01-04 16:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T17,2023-01-04 17:00,0.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T18,2023-01-04 18:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T19,2023-01-04 19:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T20,2023-01-04 20:00,0.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T21,2023-01-04 21:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T22,2023-01-04 22:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230104T23,2023-01-04 23:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T00,2023-01-05 00:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T01,2023-01-05 01:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T02,2023-01-05 02:00,1.0,7.981493832432506E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T03,2023-01-05 03:00,1.0,1.9157305359840393E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T04,2023-01-05 04:00,1.0,1.043081283569336E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T05,2023-01-05 05:00,1.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T06,2023-01-05 06:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T07,2023-01-05 07:00,0.7586961256215474,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T08,2023-01-05 08:00,0.06015605101817996,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T09,2023-01-05 09:00,5.977818940924991E-4,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T10,2023-01-05 10:00,0.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T11,2023-01-05 11:00,0.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T12,2023-01-05 12:00,0.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T13,2023-01-05 13:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T14,2023-01-05 14:00,0.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T15,2023-01-05 15:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T16,2023-01-05 16:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T17,2023-01-05 17:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T18,2023-01-05 18:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T19,2023-01-05 19:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T20,2023-01-05 20:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T21,2023-01-05 21:00,0.12986685633723752,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T22,2023-01-05 22:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230105T23,2023-01-05 23:00,1.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T00,2023-01-06 00:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T01,2023-01-06 01:00,1.0,1.270444488645817E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T02,2023-01-06 02:00,1.0,5.7734103181986724E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T03,2023-01-06 03:00,1.0,1.974539916508976E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T04,2023-01-06 04:00,1.0,4.790584563751753E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T05,2023-01-06 05:00,1.0,2.851518940953933E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T06,2023-01-06 06:00,1.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T07,2023-01-06 07:00,0.886609721780113,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T08,2023-01-06 08:00,0.4034882169135368,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T09,2023-01-06 09:00,0.5746443407599694,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T10,2023-01-06 10:00,0.728333040433535,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T11,2023-01-06 11:00,0.09613581525404266,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T12,2023-01-06 12:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T13,2023-01-06 13:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T14,2023-01-06 14:00,0.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T15,2023-01-06 15:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T16,2023-01-06 16:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T17,2023-01-06 17:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T18,2023-01-06 18:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T19,2023-01-06 19:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T20,2023-01-06 20:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T21,2023-01-06 21:00,0.03013013892934708,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T22,2023-01-06 22:00,0.9783191500654944,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230106T23,2023-01-06 23:00,1.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T00,2023-01-07 00:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T01,2023-01-07 01:00,1.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T02,2023-01-07 02:00,1.0,2.1240851207887394E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T03,2023-01-07 03:00,1.0,6.403395376105755E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T04,2023-01-07 04:00,1.0,4.0010299027870903E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T05,2023-01-07 05:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T06,2023-01-07 06:00,0.554540938676373,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T07,2023-01-07 07:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T08,2023-01-07 08:00,0.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T09,2023-01-07 09:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T10,2023-01-07 10:00,0.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T11,2023-01-07 11:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T12,2023-01-07 12:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T13,2023-01-07 13:00,0.055474295837876234,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T14,2023-01-07 14:00,0.0080994824334447,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T15,2023-01-07 15:00,0.004049736096183947,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T16,2023-01-07 16:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T17,2023-01-07 17:00,0.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T18,2023-01-07 18:00,0.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T19,2023-01-07 19:00,0.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T20,2023-01-07 20:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T21,2023-01-07 21:00,0.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T22,2023-01-07 22:00,0.20801768837076334,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230107T23,2023-01-07 23:00,0.4084190504425098,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T00,2023-01-08 00:00,0.6127529405232516,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T01,2023-01-08 01:00,0.9731838632831636,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T02,2023-01-08 02:00,0.9746940534329025,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T03,2023-01-08 03:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T04,2023-01-08 04:00,1.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T05,2023-01-08 05:00,0.8748818240529697,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T06,2023-01-08 06:00,0.2452667007846336,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T07,2023-01-08 07:00,0.013160786467854036,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T08,2023-01-08 08:00,0.005268312905739041,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T09,2023-01-08 09:00,0.005268312905739041,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T10,2023-01-08 10:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T11,2023-01-08 11:00,0.001322085905304334,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T12,2023-01-08 12:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T13,2023-01-08 13:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T14,2023-01-08 14:00,0.001322085905304334,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T15,2023-01-08 15:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T16,2023-01-08 16:00,0.0,-1.862645149230957E-9,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T17,2023-01-08 17:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T18,2023-01-08 18:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T19,2023-01-08 19:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T20,2023-01-08 20:00,0.4003755751089405,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T21,2023-01-08 21:00,0.9707717619815,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T22,2023-01-08 22:00,1.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230108T23,2023-01-08 23:00,1.0,2.7112102720740166E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T00,2023-01-09 00:00,1.0,6.277649470945918E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T01,2023-01-09 01:00,1.0,1.6289977430749903E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T02,2023-01-09 02:00,1.0,6.696778992513456E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T03,2023-01-09 03:00,1.0,6.322387820636492E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T04,2023-01-09 04:00,1.0,9.894814581945993E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T05,2023-01-09 05:00,1.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T06,2023-01-09 06:00,0.7950264364972013,2.8517876062096437E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T07,2023-01-09 07:00,0.4090223184046498,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T08,2023-01-09 08:00,0.7893944918371971,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T09,2023-01-09 09:00,0.8938840629022666,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T10,2023-01-09 10:00,0.8743234376847839,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T11,2023-01-09 11:00,0.8878400790769302,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T12,2023-01-09 12:00,0.9437578223485902,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T13,2023-01-09 13:00,0.9842746272529392,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T14,2023-01-09 14:00,0.9969999145813631,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T15,2023-01-09 15:00,0.9695922012016385,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T16,2023-01-09 16:00,0.9744725001894483,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T17,2023-01-09 17:00,0.9811632715929954,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T18,2023-01-09 18:00,0.9483515371747459,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T19,2023-01-09 19:00,0.5233172161975445,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T20,2023-01-09 20:00,0.45526037547327025,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T21,2023-01-09 21:00,0.4625538737926135,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T22,2023-01-09 22:00,0.29130792092622676,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230109T23,2023-01-09 23:00,0.2996306145096526,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T00,2023-01-10 00:00,0.6218260998107276,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T01,2023-01-10 01:00,0.6265043740424248,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T02,2023-01-10 02:00,0.9731838632831636,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T03,2023-01-10 03:00,0.9698698508295766,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T04,2023-01-10 04:00,0.6736701287292571,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T05,2023-01-10 05:00,0.16404724322019137,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T06,2023-01-10 06:00,0.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T07,2023-01-10 07:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T08,2023-01-10 08:00,0.0,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T09,2023-01-10 09:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T10,2023-01-10 10:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T11,2023-01-10 11:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T12,2023-01-10 12:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T13,2023-01-10 13:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T14,2023-01-10 14:00,0.0,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T15,2023-01-10 15:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T16,2023-01-10 16:00,0.0,-1.862645149230957E-9,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T17,2023-01-10 17:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T18,2023-01-10 18:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T19,2023-01-10 19:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T20,2023-01-10 20:00,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T21,2023-01-10 21:00,0.05264312631017057,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T22,2023-01-10 22:00,0.6605712300207036,-9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230110T23,2023-01-10 23:00,0.9825280880266011,9.313225746154785E-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230111T00,2023-01-11 00:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20230111T01,2023-01-11 01:00,1.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
